Point Number,Latitude (deg),Longitude (deg),Revisit Time (sec)
254,40.859653708389004,68.51851851851852,2683.4222987632534
20,41.40964980516677,55.925925925925924,2632.2907215433693
255,41.40964980516677,67.03703703703702,2668.4384812784015
201,41.40964980516677,67.77777777777777,2632.2986974732335
256,41.40964980516677,68.51851851851852,2620.429134104811
21,41.95964590194455,55.185185185185176,2618.047235580196
22,41.95964590194455,55.925925925925924,2606.131360424967
257,41.95964590194455,67.03703703703702,2571.255969822196
258,41.95964590194455,67.77777777777777,2606.1412021294886
259,41.95964590194455,68.51851851851852,2606.231892307521
260,41.95964590194455,69.25925925925925,2582.821269332492
261,41.95964590194455,70.0,2559.7619213517305
23,42.50964199872232,52.962962962962955,2535.0858782805944
24,42.50964199872232,53.7037037037037,2490.9750107353098
25,42.50964199872232,54.444444444444436,2512.772000844276
26,42.50964199872232,55.185185185185176,2580.694937378766
27,42.50964199872232,55.925925925925924,2557.735997791009
262,42.50964199872232,66.29629629629629,2501.808064177937
263,42.50964199872232,67.03703703703702,2491.085732647905
264,42.50964199872232,67.77777777777777,2569.1327667837304
265,42.50964199872232,68.51851851851852,2580.6866436028467
266,42.50964199872232,69.25925925925925,2512.775918541725
267,42.50964199872232,70.0,2491.0002517364787
268,42.50964199872232,70.74074074074075,2546.2788627018044
269,42.50964199872232,79.62962962962963,2490.9675060068603
2,43.0596380955001,52.222222222222214,2446.0320669627345
28,43.0596380955001,52.962962962962955,2467.3490571814577
29,43.0596380955001,53.7037037037037,2499.9754207101
3,43.0596380955001,54.444444444444436,2499.807563347631
30,43.0596380955001,55.185185185185176,2446.074887142627
31,43.0596380955001,55.925925925925924,2446.2065536868936
270,43.0596380955001,66.29629629629629,2499.9648601692106
271,43.0596380955001,67.03703703703702,2489.165522894913
202,43.0596380955001,67.77777777777777,2446.168014057192
272,43.0596380955001,68.51851851851852,2446.0840502871865
273,43.0596380955001,69.25925925925925,2489.019431112957
193,43.0596380955001,70.0,2510.862344245067
274,43.0596380955001,70.74074074074075,2467.309348299627
275,43.0596380955001,71.48148148148147,2435.708356355246
203,43.0596380955001,72.22222222222221,2467.4476520165326
276,43.0596380955001,72.96296296296296,2510.8651429563483
277,43.0596380955001,75.18518518518519,2456.6906672908817
278,43.0596380955001,75.92592592592592,2510.8512739235643
194,43.0596380955001,76.66666666666666,2499.893409486973
279,43.0596380955001,77.4074074074074,2435.7845091427466
280,43.0596380955001,78.14814814814814,2446.1015196434114
204,43.0596380955001,78.88888888888889,2499.8489432814613
281,43.0596380955001,79.62962962962963,2499.993092001486
749,43.0596380955001,80.37037037037037,2456.7153152579663
32,43.609634192277866,51.481481481481474,2413.149083738681
33,43.609634192277866,52.222222222222214,2382.660247293298
34,43.609634192277866,52.962962962962955,2413.0280971565517
35,43.609634192277866,53.7037037037037,2454.8360854901107
36,43.609634192277866,54.444444444444436,2423.5414082613484
37,43.609634192277866,55.185185185185176,2382.6874283265192
38,43.609634192277866,55.925925925925924,2402.681749126283
282,43.609634192277866,61.85185185185185,2392.567048963739
283,43.609634192277866,62.59259259259258,2413.1010872167476
284,43.609634192277866,64.07407407407408,2433.751974197087
285,43.609634192277866,65.55555555555556,2392.7384781852143
286,43.609634192277866,66.29629629629629,2444.3169913147744
287,43.609634192277866,67.03703703703702,2433.949765064241
288,43.609634192277866,67.77777777777777,2392.6799271410932
289,43.609634192277866,68.51851851851852,2382.6871331474217
290,43.609634192277866,69.25925925925925,2433.806068592888
291,43.609634192277866,70.0,2444.4035712894556
292,43.609634192277866,70.74074074074075,2402.9044052665918
293,43.609634192277866,71.48148148148147,2382.6739932837754
294,43.609634192277866,72.22222222222221,2423.3199106359975
295,43.609634192277866,72.96296296296296,2444.4001651621516
296,43.609634192277866,73.7037037037037,2413.288628901447
297,43.609634192277866,74.44444444444444,2392.5835024521443
298,43.609634192277866,75.18518518518519,2392.7933193996173
299,43.609634192277866,75.92592592592592,2433.9915001875615
300,43.609634192277866,76.66666666666666,2433.8849544273608
301,43.609634192277866,77.4074074074074,2392.6207788035813
302,43.609634192277866,78.14814814814814,2382.6959478372496
303,43.609634192277866,78.88888888888889,2423.5915807682377
304,43.609634192277866,79.62962962962963,2444.357646908425
750,43.609634192277866,80.37037037037037,2402.823981386569
39,44.15963028905565,51.481481481481474,2351.261643993918
40,44.15963028905565,52.222222222222214,2371.318651446895
41,44.15963028905565,52.962962962962955,2361.059732513373
42,44.15963028905565,53.7037037037037,2312.6061534311493
43,44.15963028905565,54.444444444444436,2331.7869824413233
44,44.15963028905565,55.185185185185176,2371.2466349531105
45,44.15963028905565,55.925925925925924,2380.9021482292515
305,44.15963028905565,61.85185185185185,2371.3641614015773
306,44.15963028905565,62.59259259259258,2351.29819710324
307,44.15963028905565,63.33333333333333,2312.5514272601904
308,44.15963028905565,64.07407407407408,2341.3958179274046
309,44.15963028905565,64.81481481481481,2371.291489540709
310,44.15963028905565,65.55555555555556,2361.2483682805414
311,44.15963028905565,66.29629629629629,2322.0773566731386
312,44.15963028905565,67.03703703703702,2341.083818349208
313,44.15963028905565,67.77777777777777,2371.0855646367895
314,44.15963028905565,68.51851851851852,2371.222667415653
315,44.15963028905565,69.25925925925925,2331.783100597339
316,44.15963028905565,70.0,2331.3772992297727
317,44.15963028905565,70.74074074074075,2361.0700791736117
318,44.15963028905565,71.48148148148147,2371.3172870010194
319,44.15963028905565,72.22222222222221,2360.9154650988276
320,44.15963028905565,72.96296296296296,2331.3178462186856
321,44.15963028905565,73.7037037037037,2351.051856476421
322,44.15963028905565,74.44444444444444,2371.301160172536
323,44.15963028905565,75.18518518518519,2380.7819708855186
324,44.15963028905565,75.92592592592592,2340.9649150361874
325,44.15963028905565,76.66666666666666,2341.1316016116175
326,44.15963028905565,77.4074074074074,2371.1670371961172
327,44.15963028905565,78.14814814814814,2390.9299494264014
328,44.15963028905565,78.88888888888889,2350.786142156323
329,44.15963028905565,79.62962962962963,2331.4104106262876
46,44.709626385833424,51.481481481481474,2282.8516166723757
4,44.709626385833424,52.222222222222214,2292.251042182263
47,44.709626385833424,52.962962962962955,2292.0026166111056
48,44.709626385833424,53.7037037037037,2282.81128069783
5,44.709626385833424,54.444444444444436,2282.804654776524
49,44.709626385833424,55.185185185185176,2283.019365531016
50,44.709626385833424,55.925925925925924,2282.967098857594
330,44.709626385833424,60.37037037037036,2282.7765631899665
205,44.709626385833424,61.11111111111111,2282.8865855648028
331,44.709626385833424,61.85185185185185,2292.2933276677545
332,44.709626385833424,62.59259259259258,2282.8553887153043
206,44.709626385833424,63.33333333333333,2282.7804933945536
333,44.709626385833424,64.07407407407408,2282.849778793708
334,44.709626385833424,64.81481481481481,2292.1764168942864
207,44.709626385833424,65.55555555555556,2282.9144145911523
335,44.709626385833424,66.29629629629629,2282.7866363049684
336,44.709626385833424,67.03703703703702,2282.8161551424582
208,44.709626385833424,67.77777777777777,2292.0685054218975
337,44.709626385833424,68.51851851851852,2283.002347096071
338,44.709626385833424,69.25925925925925,2282.823952825326
209,44.709626385833424,70.0,2291.91220219201
339,44.709626385833424,70.74074074074075,2291.995977428752
340,44.709626385833424,71.48148148148147,2292.248023605178
210,44.709626385833424,72.22222222222221,2291.983843569369
341,44.709626385833424,72.96296296296296,2301.115369726194
342,44.709626385833424,73.7037037037037,2291.9442513681684
211,44.709626385833424,74.44444444444444,2292.2146287253295
343,44.709626385833424,75.18518518518519,2292.048067862151
344,44.709626385833424,75.92592592592592,2301.1026249312245
212,44.709626385833424,76.66666666666666,2291.911462748989
345,44.709626385833424,77.4074074074074,2292.1045890666437
346,44.709626385833424,78.14814814814814,2301.3126413568734
213,44.709626385833424,78.88888888888889,2301.1214964848236
347,44.709626385833424,79.62962962962963,2291.8995328468964
751,44.709626385833424,80.37037037037037,2301.2155691466137
51,45.25962248261119,51.481481481481474,2218.067318847429
52,45.25962248261119,52.222222222222214,2234.958780919793
53,45.25962248261119,52.962962962962955,2226.6025980900686
54,45.25962248261119,53.7037037037037,2218.4100082328177
55,45.25962248261119,54.444444444444436,2201.1782249911003
56,45.25962248261119,55.185185185185176,2235.011408311829
57,45.25962248261119,55.925925925925924,2235.12809657472
58,45.25962248261119,56.66666666666666,2209.791979792574
59,45.25962248261119,59.629629629629626,2201.174839031468
348,45.25962248261119,60.37037037037036,2201.372416220117
349,45.25962248261119,61.11111111111111,2226.6367605564633
350,45.25962248261119,61.85185185185185,2234.941536878356
351,45.25962248261119,62.59259259259258,2209.487232138384
352,45.25962248261119,63.33333333333333,2201.3879768304487
353,45.25962248261119,64.07407407407408,2218.172668242733
354,45.25962248261119,64.81481481481481,2234.9835146289483
355,45.25962248261119,65.55555555555556,2226.490421039451
356,45.25962248261119,66.29629629629629,2209.812788447633
357,45.25962248261119,67.03703703703702,2218.3209694771135
358,45.25962248261119,67.77777777777777,2235.11751182804
359,45.25962248261119,68.51851851851852,2235.0477910575655
360,45.25962248261119,69.25925925925925,2218.2339803301284
361,45.25962248261119,70.0,2218.4019429671857
362,45.25962248261119,70.74074074074075,2226.590336063121
363,45.25962248261119,71.48148148148147,2234.9997603642164
364,45.25962248261119,72.22222222222221,2226.695486872026
365,45.25962248261119,72.96296296296296,2218.4222581968606
366,45.25962248261119,73.7037037037037,2218.1493546211523
367,45.25962248261119,74.44444444444444,2243.769381809667
368,45.25962248261119,75.18518518518519,2243.977891216539
369,45.25962248261119,75.92592592592592,2218.3823726415644
370,45.25962248261119,76.66666666666666,2218.33163711138
371,45.25962248261119,77.4074074074074,2252.6945527310877
372,45.25962248261119,78.14814814814814,2252.6607006184636
373,45.25962248261119,78.88888888888889,2218.279362408847
374,45.25962248261119,79.62962962962963,2209.9056074947825
752,45.25962248261119,80.37037037037037,2244.013347452447
753,45.25962248261119,81.11111111111111,2252.570445429803
754,45.25962248261119,81.85185185185185,2226.7472977101243
755,45.25962248261119,82.59259259259258,2218.477886723148
60,45.809618579388975,52.962962962962955,2156.4043086526867
61,45.809618579388975,53.7037037037037,2181.163066912341
62,45.809618579388975,54.444444444444436,2172.7603285561368
63,45.809618579388975,55.185185185185176,2140.175296005411
64,45.809618579388975,55.925925925925924,2148.2635290024505
65,45.809618579388975,56.66666666666666,2172.8104788703376
66,45.809618579388975,57.407407407407405,2181.0845917807524
67,45.809618579388975,58.14814814814814,2140.252031770989
68,45.809618579388975,58.888888888888886,2140.172276362335
69,45.809618579388975,59.629629629629626,2172.769631219345
375,45.809618579388975,60.37037037037036,2189.5140930670145
376,45.809618579388975,61.11111111111111,2156.403850393536
377,45.809618579388975,61.85185185185185,2132.153481117663
378,45.809618579388975,62.59259259259258,2156.3920626499807
379,45.809618579388975,63.33333333333333,2189.5188836293582
380,45.809618579388975,64.07407407407408,2164.5504899045177
381,45.809618579388975,64.81481481481481,2132.2115624199505
382,45.809618579388975,65.55555555555556,2148.256699202427
383,45.809618579388975,66.29629629629629,2181.0895937735722
384,45.809618579388975,67.03703703703702,2172.7998811196276
385,45.809618579388975,67.77777777777777,2148.261110725519
386,45.809618579388975,68.51851851851852,2140.164571588658
387,45.809618579388975,69.25925925925925,2172.763516002208
388,45.809618579388975,70.0,2181.1607099727426
389,45.809618579388975,70.74074074074075,2156.390195057994
390,45.809618579388975,71.48148148148147,2132.1361294325334
391,45.809618579388975,72.22222222222221,2156.388278304489
392,45.809618579388975,72.96296296296296,2172.9108525299716
393,45.809618579388975,73.7037037037037,2164.5485986876342
394,45.809618579388975,74.44444444444444,2140.1411196370664
395,45.809618579388975,75.18518518518519,2148.2752360061013
396,45.809618579388975,75.92592592592592,2181.1246776613943
