Point Number,Latitude (deg),Longitude (deg),Revisit Time (sec)
353,45.25962248261119,64.07407407407408,16792.958595914766
354,45.25962248261119,64.81481481481481,16793.003745194757
355,45.25962248261119,65.55555555555556,16793.031623173272
356,45.25962248261119,66.29629629629629,16793.027607475175
357,45.25962248261119,67.03703703703702,16792.902993338197
358,45.25962248261119,67.77777777777777,16793.066943070327
359,45.25962248261119,68.51851851851852,16792.708309649897
360,45.25962248261119,69.25925925925925,16792.966686567976
361,45.25962248261119,70.0,16792.993800175842
362,45.25962248261119,70.74074074074075,16792.688594004198
363,45.25962248261119,71.48148148148147,16793.031093325786
364,45.25962248261119,72.22222222222221,16792.92838450859
365,45.25962248261119,72.96296296296296,16793.056245269952
366,45.25962248261119,73.7037037037037,16792.70887318661
367,45.25962248261119,74.44444444444444,16792.97096339766
368,45.25962248261119,75.18518518518519,16792.98706915183
369,45.25962248261119,75.92592592592592,16792.695546131145
370,45.25962248261119,76.66666666666666,16793.03717362901
371,45.25962248261119,77.4074074074074,16792.927389252814
372,45.25962248261119,78.14814814814814,16793.04936669307
373,45.25962248261119,78.88888888888889,16792.700896084192
374,45.25962248261119,79.62962962962963,16792.97667816942
752,45.25962248261119,80.37037037037037,16792.985675021424
753,45.25962248261119,81.11111111111111,16792.696615710505
754,45.25962248261119,81.85185185185185,16793.045713167463
755,45.25962248261119,82.59259259259258,16792.917895666556
60,45.809618579388975,52.962962962962955,16778.032276925223
61,45.809618579388975,53.7037037037037,16778.20721050352
62,45.809618579388975,54.444444444444436,16778.245543660072
63,45.809618579388975,55.185185185185176,16778.070117069878
64,45.809618579388975,55.925925925925924,16778.112878867658
65,45.809618579388975,56.66666666666666,16778.34818532708
66,45.809618579388975,57.407407407407405,16778.159769119564
67,45.809618579388975,58.14814814814814,16778.029096188955
68,45.809618579388975,58.888888888888886,16778.19772133758
69,45.809618579388975,59.629629629629626,16778.256722988677
375,45.809618579388975,60.37037037037036,16777.957719539467
376,45.809618579388975,61.11111111111111,16778.108916580386
377,45.809618579388975,61.85185185185185,16778.28690179222
378,45.809618579388975,62.59259259259258,16778.169264626296
379,45.809618579388975,63.33333333333333,16778.017197898705
380,45.809618579388975,64.07407407407408,16778.192593231128
381,45.809618579388975,64.81481481481481,16778.26393288761
382,45.809618579388975,65.55555555555556,16777.960583071283
383,45.809618579388975,66.29629629629629,16778.097267392266
384,45.809618579388975,67.03703703703702,16778.280242012595
385,45.809618579388975,67.77777777777777,16778.177243565897
386,45.809618579388975,68.51851851851852,16778.008848972793
387,45.809618579388975,69.25925925925925,16778.32329140883
388,45.809618579388975,70.0,16778.27276228837
389,45.809618579388975,70.74074074074075,16777.968399781617
390,45.809618579388975,71.48148148148147,16778.088337247667
391,45.809618579388975,72.22222222222221,16778.269788420643
392,45.809618579388975,72.96296296296296,16778.05688062252
393,45.809618579388975,73.7037037037037,16778.005385792872
394,45.809618579388975,74.44444444444444,16778.3256297888
395,45.809618579388975,75.18518518518519,16778.282744602082
396,45.809618579388975,75.92592592592592,16777.97975974495
397,45.809618579388975,76.66666666666666,16778.08370704041
398,45.809618579388975,77.4074074074074,16778.26028228803
399,45.809618579388975,78.14814814814814,16778.060272138333
400,45.809618579388975,78.88888888888889,16777.99428817234
401,45.809618579388975,79.62962962962963,16778.33930898388
756,45.809618579388975,80.37037037037037,16778.291292131886
757,45.809618579388975,81.11111111111111,16777.983442440396
758,45.809618579388975,81.85185185185185,16778.20632917143
70,46.35961467616674,53.7037037037037,16763.45557721221
6,46.35961467616674,54.444444444444436,16763.578665816458
71,46.35961467616674,55.185185185185176,16764.003397755747
72,46.35961467616674,55.925925925925924,16763.56794926949
7,46.35961467616674,56.66666666666666,16763.353549197665
73,46.35961467616674,57.407407407407405,16763.9437583423
74,46.35961467616674,58.14814814814814,16763.94185825379
8,46.35961467616674,58.888888888888886,16763.4619515916
75,46.35961467616674,59.629629629629626,16763.566665273043
