Point Number,Latitude (deg),Longitude (deg),Revisit Time (sec)
8,46.35961467616674,58.888888888888886,14600.006277668988
75,46.35961467616674,59.629629629629626,14599.296172747738
402,46.35961467616674,60.37037037037036,14599.416651771899
214,46.35961467616674,61.11111111111111,14600.139123525318
403,46.35961467616674,61.85185185185185,14599.081628359621
404,46.35961467616674,62.59259259259258,14599.788464153127
215,46.35961467616674,63.33333333333333,14600.53205661662
405,46.35961467616674,64.07407407407408,14597.045520426473
406,46.35961467616674,64.81481481481481,14597.606478693633
216,46.35961467616674,65.55555555555556,14599.835595971148
407,46.35961467616674,66.29629629629629,14599.130516507546
408,46.35961467616674,67.03703703703702,14598.455121405059
217,46.35961467616674,67.77777777777777,14599.46446235932
409,46.35961467616674,68.51851851851852,14599.248811714438
410,46.35961467616674,69.25925925925925,14599.961994424928
218,46.35961467616674,70.0,14597.498789338715
411,46.35961467616674,70.74074074074075,14599.615466728166
412,46.35961467616674,71.48148148148147,14600.397418572262
219,46.35961467616674,72.22222222222221,14597.18747950712
413,46.35961467616674,72.96296296296296,14597.459979178733
414,46.35961467616674,73.7037037037037,14600.011347274354
220,46.35961467616674,74.44444444444444,14599.296843732038
415,46.35961467616674,75.18518518518519,14598.612739997276
416,46.35961467616674,75.92592592592592,14598.411161535478
221,46.35961467616674,76.66666666666666,14599.083062004764
417,46.35961467616674,77.4074074074074,14599.78702288639
418,46.35961467616674,78.14814814814814,14600.528214846403
222,46.35961467616674,78.88888888888889,14597.046417546982
419,46.35961467616674,79.62962962962963,14600.168764202972
759,46.35961467616674,80.37037037037037,14599.836403096895
745,46.35961467616674,81.11111111111111,14597.315049724071
760,46.35961467616674,81.85185185185185,14600.189268009679
761,46.35961467616674,82.59259259259258,14599.465158914682
76,46.90961077294452,49.25925925925925,14618.237074489021
77,46.90961077294452,49.99999999999999,14617.55229364505
78,46.90961077294452,50.74074074074073,14618.573327132326
79,46.90961077294452,52.222222222222214,14618.331857547571
80,46.90961077294452,53.7037037037037,14617.996423704608
81,46.90961077294452,54.444444444444436,14618.70440044481
82,46.90961077294452,55.185185185185176,14616.26286572247
83,46.90961077294452,55.925925925925924,14615.921366899944
84,46.90961077294452,56.66666666666666,14619.129616357968
85,46.90961077294452,57.407407407407405,14618.40645978984
86,46.90961077294452,58.14814814814814,14617.713315331304
87,46.90961077294452,58.888888888888886,14618.746778286994
88,46.90961077294452,59.629629629629626,14618.044688075955
420,46.90961077294452,60.37037037037036,14618.163661097467
421,46.90961077294452,61.11111111111111,14618.878043770514
422,46.90961077294452,61.85185185185185,14617.832321573165
423,46.90961077294452,62.59259259259258,14618.531325878575
424,46.90961077294452,63.33333333333333,14618.954692570467
425,46.90961077294452,64.07407407407408,14615.81802225957
426,46.90961077294452,64.81481481481481,14616.373073343828
427,46.90961077294452,65.55555555555556,14618.578078246093
428,46.90961077294452,66.29629629629629,14617.880813323922
429,46.90961077294452,67.03703703703702,14617.21264889995
430,46.90961077294452,67.77777777777777,14618.211109010037
431,46.90961077294452,68.51851851851852,14617.997677163017
432,46.90961077294452,69.25925925925925,14618.702930728643
433,46.90961077294452,70.0,14616.266532802023
434,46.90961077294452,70.74074074074075,14618.360262455302
435,46.90961077294452,71.48148148148147,14619.133498854091
436,46.90961077294452,72.22222222222221,14615.95850252849
437,46.90961077294452,72.96296296296296,14616.228120843472
438,46.90961077294452,73.7037037037037,14618.75185785332
439,46.90961077294452,74.44444444444444,14618.045306406479
440,46.90961077294452,75.18518518518519,14617.368555200606
441,46.90961077294452,75.92592592592592,14617.169120422157
442,46.90961077294452,76.66666666666666,14617.833752898558
443,46.90961077294452,77.4074074074074,14618.529938382504
444,46.90961077294452,78.14814814814814,14616.41229979007
445,46.90961077294452,78.88888888888889,14615.818874110497
446,46.90961077294452,79.62962962962963,14618.907373761642
762,46.90961077294452,80.37037037037037,14618.578833835025
763,46.90961077294452,81.11111111111111,14616.08471684123
764,46.90961077294452,81.85185185185185,14618.927744724904
765,46.90961077294452,82.59259259259258,14618.21172991785
766,46.90961077294452,84.81481481481481,14617.67052956653
89,47.45960686972229,48.51851851851851,14637.705482606078
90,47.45960686972229,49.25925925925925,14636.998954581795
91,47.45960686972229,49.99999999999999,14636.321475274632
92,47.45960686972229,50.74074074074073,14637.33148026513
93,47.45960686972229,51.481481481481474,14636.645918923547
94,47.45960686972229,52.222222222222214,14637.092588623971
95,47.45960686972229,52.962962962962955,14636.101201977814
96,47.45960686972229,53.7037037037037,14636.760793618276
97,47.45960686972229,54.444444444444436,14637.461020337301
98,47.45960686972229,55.185185185185176,14635.045638008392
99,47.45960686972229,55.925925925925924,14634.707662938803
100,47.45960686972229,56.66666666666666,14637.881563348405
101,47.45960686972229,57.407407407407405,14637.16650560472
102,47.45960686972229,58.14814814814814,14636.480765357759
103,47.45960686972229,58.888888888888886,14637.503010759829
104,47.45960686972229,59.629629629629626,14636.808712738391
447,47.45960686972229,60.37037037037036,14636.92622745529
448,47.45960686972229,61.11111111111111,14637.632753760452
449,47.45960686972229,61.85185185185185,14636.598472117796
450,47.45960686972229,62.59259259259258,14637.28986123408
451,47.45960686972229,63.33333333333333,14637.708628570577
452,47.45960686972229,64.07407407407408,14634.605446014204
453,47.45960686972229,64.81481481481481,14635.154727220419
454,47.45960686972229,65.55555555555556,14637.336227222171
455,47.45960686972229,66.29629629629629,14636.646558192617
456,47.45960686972229,67.03703703703702,14635.98545326534
457,47.45960686972229,67.77777777777777,14636.973300572834
458,47.45960686972229,68.51851851851852,14636.762052616396
459,47.45960686972229,69.25925925925925,14637.459602632618
460,47.45960686972229,70.0,14635.049306022003
461,47.45960686972229,70.74074074074075,14637.120681511762
462,47.45960686972229,71.48148148148147,14637.885435733668
463,47.45960686972229,72.22222222222221,14634.744480656518
464,47.45960686972229,72.96296296296296,14635.01128579321
465,47.45960686972229,73.7037037037037,14637.508093370474
466,47.45960686972229,74.44444444444444,14636.809267156641
467,47.45960686972229,75.18518518518519,14636.139690761484
468,47.45960686972229,75.92592592592592,14635.942347525153
469,47.45960686972229,76.66666666666666,14636.599903899943
470,47.45960686972229,77.4074074074074,14637.288531015103
471,47.45960686972229,78.14814814814814,14635.193563849549
472,47.45960686972229,78.88888888888889,14634.606252125115
473,47.45960686972229,79.62962962962963,14637.661786785291
767,47.45960686972229,80.37037037037037,14637.336951384073
768,47.45960686972229,81.11111111111111,14634.869369196706
769,47.45960686972229,81.85185185185185,14637.68202485051
770,47.45960686972229,82.59259259259258,14636.973871623864
771,47.45960686972229,83.33333333333333,14636.76049501064
772,47.45960686972229,84.07407407407408,14635.789967036224
773,47.45960686972229,84.81481481481481,14636.439623025886
774,47.45960686972229,85.55555555555556,14637.119496088708
9,48.00960296650007,47.77777777777777,14653.647633618093
105,48.00960296650007,48.51851851851851,14656.475720272632
106,48.00960296650007,49.25925925925925,14655.77689882333
0,48.00960296650007,49.99999999999999,14655.106509530542
107,48.00960296650007,50.74074074074073,14656.105786907196
108,48.00960296650007,51.481481481481474,14655.422893951123
10,48.00960296650007,52.222222222222214,14655.86941511427
109,48.00960296650007,52.962962962962955,14654.888574977755
110,48.00960296650007,53.7037037037037,14655.541153786879
11,48.00960296650007,54.444444444444436,14656.23385790782
111,48.00960296650007,55.185185185185176,14653.84390941821
112,48.00960296650007,55.925925925925924,14653.509372954752
1,48.00960296650007,56.66666666666666,14654.09533600841
113,48.00960296650007,57.407407407407405,14655.94264201232
114,48.00960296650007,58.14814814814814,14655.264115570055
12,48.00960296650007,58.888888888888886,14656.275456495932
115,48.00960296650007,59.629629629629626,14655.588721267588
474,48.00960296650007,60.37037037037036,14655.704835608427
223,48.00960296650007,61.11111111111111,14656.403740351452
475,48.00960296650007,61.85185185185185,14655.380561394617
